BranchCode,City,State,Group,ItemSubGroup,Item,Color,IMEI1,IMEStock,BranchName,WH Name
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,BLUE           ,359111095401594,1,SHANKAR ROAD-DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,BLUE           ,351703103213405,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,BLUE           ,351703103215251,1,SARITA VIHAR-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,BLUE           ,351703103215277,1,NARAINA-DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,BLUE           ,351703103217232,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,BLUE           ,351703102288135,1,M2K-ROHINI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102457888,1,3-VIKAS MARG-DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732558,1,KHANNA MKT DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732566,1,BHOGAL-DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732715,1,2-DAYALPUR - DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102451873,1,SAKET DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102451899,1,MILAP NAGAR-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102452103,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458472,1,NFCDELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102452145,1,SOUTH EX-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732731,1,2-KALKAJI DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102452111,1,NARAINA-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102452483,1,NARAINA-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458183,1,2-KALKAJI DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732509,1,KHANNA MKT DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102452418,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102459553,1,MUNIRKA-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732574,1,MUNIRKA-DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102452459,1,BHOGAL-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732327,1,NP2-NEHRU PLACE-II,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458316,1,SAKET DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102457938,1,SOUTH EX-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458001,1,VASANT KUNJ DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458308,1,BHAJANPURA-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,357116096963114,1,RAMESH NAGAR,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,357116097061439,1,SHANKAR ROAD-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458027,1,2-JANAKPURI-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102458035,1,NP2-NEHRU PLACE-II,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,359111097732780,1,VASANT KUNJ DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B310E,GOLD,351703102451865,1,2-JANAKPURI-DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165131,1,SEC-10-DWARKA,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118090568246,1,2-JANAKPURI-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165529,1,NEHRUPLACE,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118090567966,1,SOUTH EX-DELHI,MAIN WH
MW0060,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165404,1,RAMESH NAGAR,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118090130179,1,TUGLAKABAD-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165156,1,KAROL BAGH-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118090567727,1,WH-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118092163384,1,3-VIKAS MARG-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165453,1,2-KALKAJI DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165651,1,KHANNA MKT DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118093165461,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,BLACK          ,357118090570655,1,WH-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GOLD,357118090043026,1,KINGSWAY CAMP DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GOLD,357118090042762,1,KALKAJI DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GOLD,357118090042697,1,GOLE MARKET-DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GOLD,357118090042754,1,SARITA VIHAR-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GOLD,357118090042689,1,2-DARYAGANJ-DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096103875,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096104451,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,353105097042063,1,SAKET DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096104006,1,2-DWARKA-SEC6,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096104881,1,MALVIYA NGAR-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,353105097042071,1,MUNIRKA-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096103834,1,KINGSWAY CAMP DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096104485,1,NP2-NEHRU PLACE-II,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096104527,1,VASANT KUNJ DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG B313E,GREY,354010096104873,1,BHOGAL-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103991,1,VASANT KUNJ DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109600,1,2-DAYALPUR - DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270347,1,2-JANAKPURI-DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271196,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271485,1,MILAP NAGAR-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,359658098023726,1,TUGLAKABAD-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270966,1,MILAP NAGAR-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110046,1,WH-DELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110053,1,NP2-NEHRU PLACE-II,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271444,1,BHOGAL-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103876,1,SOUTH EX-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109469,1,WH-DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110202,1,SARITA VIHAR-DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271535,1,2-DWARKA-SEC6,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271931,1,2-JANAKPURI-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109147,1,NEHRUPLACE,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110038,1,WH-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094111028,1,SOUTH EX-DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103892,1,SAKET DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270545,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270909,1,2-DWARKA-SEC6,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270974,1,NARAINA-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109618,1,WH-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271006,1,NARAINA-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351709078435253,1,KAROL BAGH-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103918,1,2-KALKAJI DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109832,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271188,1,2-KALKAJI DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109659,1,SARITA VIHAR-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110277,1,KINGSWAY CAMP DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270610,1,MILAP NAGAR-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271527,1,VASANT KUNJ DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271725,1,VASANT KUNJ DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103959,1,KALKAJI DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109105,1,NFCDELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109634,1,WH-DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109683,1,2-DAYALPUR - DELHI,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109881,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110293,1,NEHRUPLACE,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103983,1,2-KALKAJI DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110384,1,KINGSWAY CAMP DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109139,1,NEHRUPLACE,MAIN WH
MW0222,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271501,1,2-ASHOK VIHAR-DELHI,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094103942,1,NFCDELHI,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109121,1,NP2-NEHRU PLACE-II,MAIN WH
MW0032,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109097,1,NFCDELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109501,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094111044,1,NEHRUPLACE,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094104817,1,VASANT KUNJ DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094110566,1,GOLE MARKET-DELHI,MAIN WH
MW0208,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094104221,1,2-MALVIYA NAGAR-DELHI,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270586,1,2-DWARKA-SEC6,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270644,1,2-JANAKPURI-DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102271162,1,SEC-10-DWARKA,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094104049,1,KALKAJI DELHI,MAIN WH
MW0218,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094104320,1,2-KALKAJI DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109626,1,GOLE MARKET-DELHI,MAIN WH
MW0092,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,351916102270750,1,GOLE MARKET-DELHI,MAIN WH
MW0035,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094109535,1,WH-DELHI,MAIN WH
MW0075,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,BLACK          ,357976094111051,1,NEHRUPLACE,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096460182,1,2-JANAKPURI-DELHI,MAIN WH
MW0001,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096468060,1,VASANT KUNJ DELHI,MAIN WH
MW0004,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916101999862,1,SAKET DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096460380,1,MILAP NAGAR-DELHI,MAIN WH
MW0144,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,357976099493108,1,SOUTH EX-DELHI,MAIN WH
MW0221,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003730,1,2-DAYALPUR - DELHI,MAIN WH
MW0225,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096459911,1,SEC-10-DWARKA,MAIN WH
MW0193,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096460075,1,2-DWARKA-SEC6,MAIN WH
MW0116,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096460083,1,NP2-NEHRU PLACE-II,MAIN WH
MW0111,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102001064,1,SHANKAR ROAD-DELHI,MAIN WH
MW0181,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102002807,1,TUGLAKABAD-DELHI,MAIN WH
MW0147,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102000314,1,BHAJANPURA-DELHI,MAIN WH
MW0185,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102004092,1,2-TUGLAKABAD EXT.-DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,359658093128777,1,KUNDLI - DELHI,MAIN WH
MW0027,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,359658093160622,1,SARITA VIHAR-DELHI,MAIN WH
MW0008,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096459929,1,KALKAJI DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102001171,1,3-VIKAS MARG-DELHI,MAIN WH
MW0057,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003458,1,MUNIRKA-DELHI,MAIN WH
MW0127,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003631,1,KAROL BAGH-DELHI,MAIN WH
MW0073,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003748,1,KHANNA MKT DELHI,MAIN WH
MW0184,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096467971,1,BHOGAL-DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096459895,1,MILAP NAGAR-DELHI,MAIN WH
MW0099,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003623,1,NARAINA-DELHI,MAIN WH
MW0074,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916101999797,1,2-DARYAGANJ-DELHI,MAIN WH
MW0224,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003607,1,2-JANAKPURI-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102003490,1,MALVIYA NGAR-DELHI,MAIN WH
MW0190,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,357976099493009,1,KUNDLI - DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916101999698,1,3-VIKAS MARG-DELHI,MAIN WH
MW0217,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,351916102001015,1,3-VIKAS MARG-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,GOLD,356821096459952,1,KINGSWAY CAMP DELHI,MAIN WH
MW0056,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,INDIGO BLUE    ,357976093818896,1,MILAP NAGAR-DELHI,MAIN WH
MW0002,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,INDIGO BLUE    ,351916103289510,1,ALAKNANDA-DELHI,MAIN WH
MW0053,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,INDIGO BLUE    ,351916103286714,1,MALVIYA NGAR-DELHI,MAIN WH
MW0048,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,INDIGO BLUE    ,357976093818425,1,KINGSWAY CAMP DELHI,MAIN WH
MW0061,NEW DELHI,DELHI,MOBILE PHONES,SAMSUNG-HANDSET,SAMSUNG E1200,INDIGO BLUE    ,356565062358876,1,M2K-ROHINI,MAIN WH
